Booking ID,Booking Date,Booking Channel,Loyalty Level,Status,Stay Date,Number of nights,Room Rate,Revenue,How far away?,How far away bucket,Day Name,Day of Week
RES010060,9-Sep-24,GDS,3.Premier,Modified,21-Oct-24,1,133.33,133.33,42,4. More than 4 weeks,Monday,1
RES010084,17-Sep-24,GDS,3.Premier,Modified,31-Oct-24,1,134.34,134.34,44,4. More than 4 weeks,Thursday,4
RES010093,29-Sep-24,GDS,5.Preferred,Modified,3-Oct-24,1,136.96,136.96,4,1. Before a week,Thursday,4
RES010107,28-Jul-24,GDS,5.Preferred,Modified,4-Oct-24,1,146.38,146.38,68,4. More than 4 weeks,Friday,5
RES010109,30-Aug-24,GDS,6.Select,Modified,12-Oct-24,1,114.11,114.11,43,4. More than 4 weeks,Saturday,6
RES010122,3-Oct-24,GDS,5.Preferred,Modified,30-Oct-24,1,166.1,166.1,27,3. Before 4 weeks,Wednesday,3
RES010133,20-Sep-24,GDS,3.Premier,Modified,8-Oct-24,1,130.5,130.5,18,3. Before 4 weeks,Tuesday,2
RES010175,25-Oct-24,GDS,6.Select,Modified,31-Oct-24,1,186.9,186.9,6,1. Before a week,Thursday,4
RES010205,9-Oct-24,GDS,2.Elite,Modified,15-Oct-24,1,302.92,302.92,6,1. Before a week,Tuesday,2
RES010209,14-Aug-24,GDS,2.Elite,Modified,25-Sep-24,1,174.68,174.68,42,4. More than 4 weeks,Wednesday,3
RES010256,8-Oct-24,GDS,5.Preferred,Modified,9-Oct-24,1,112.65,112.65,1,1. Before a week,Wednesday,3
RES010260,3-Oct-24,GDS,2.Elite,Modified,9-Oct-24,1,112.65,112.65,6,1. Before a week,Wednesday,3
RES010266,19-Jul-24,GDS,5.Preferred,Modified,17-Sep-24,1,249.37,249.37,60,4. More than 4 weeks,Tuesday,2
RES010350,14-Jul-24,GDS,6.Select,Modified,25-Sep-24,1,295.15,295.15,73,4. More than 4 weeks,Wednesday,3
RES010351,20-Sep-24,GDS,5.Preferred,Modified,23-Sep-24,1,192.37,192.37,3,1. Before a week,Monday,1
RES010379,12-Sep-24,GDS,6.Select,Modified,23-Sep-24,1,112.05,112.05,11,2. Before 2 weeks,Monday,1
RES010490,16-Oct-24,GDS,5.Preferred,Modified,23-Oct-24,1,247.62,247.62,7,1. Before a week,Wednesday,3
RES010504,26-Oct-24,GDS,2.Elite,Modified,30-Oct-24,1,122.89,122.89,4,1. Before a week,Wednesday,3
RES010562,8-Oct-24,GDS,5.Preferred,Modified,12-Oct-24,1,128,128,4,1. Before a week,Saturday,6
RES010606,18-Sep-24,GDS,3.Premier,Modified,23-Sep-24,1,145.33,145.33,5,1. Before a week,Monday,1
RES010607,20-Sep-24,GDS,6.Select,Modified,21-Sep-24,1,156,156,1,1. Before a week,Saturday,6
RES010630,16-Oct-24,GDS,6.Select,Modified,17-Oct-24,1,96.97,96.97,1,1. Before a week,Thursday,4
RES010651,13-Jun-24,GDS,1.Iconic,Modified,25-Sep-24,1,133.33,133.33,104,4. More than 4 weeks,Wednesday,3
RES010678,16-Sep-24,GDS,5.Preferred,Modified,18-Sep-24,1,138.55,138.55,2,1. Before a week,Wednesday,3
RES010704,24-Aug-24,GDS,3.Premier,Modified,14-Sep-24,1,246.66,246.66,21,3. Before 4 weeks,Saturday,6
RES010710,4-Sep-24,GDS,2.Elite,Modified,22-Sep-24,1,107.53,107.53,18,3. Before 4 weeks,Sunday,0
RES010712,10-Oct-24,GDS,5.Preferred,Modified,31-Oct-24,1,171.22,171.22,21,3. Before 4 weeks,Thursday,4
RES010713,4-Oct-24,GDS,6.Select,Modified,6-Oct-24,1,160.92,160.92,2,1. Before a week,Sunday,0
RES010720,18-Sep-24,GDS,3.Premier,Modified,6-Oct-24,1,130.5,130.5,18,3. Before 4 weeks,Sunday,0
RES010766,25-Sep-24,GDS,3.Premier,Modified,3-Oct-24,1,152.66,152.66,8,2. Before 2 weeks,Thursday,4
RES010772,7-Aug-24,GDS,5.Preferred,Modified,16-Oct-24,1,161.21,161.21,70,4. More than 4 weeks,Wednesday,3
RES010780,23-Sep-24,GDS,6.Select,Modified,28-Sep-24,1,130.23,130.23,5,1. Before a week,Saturday,6
RES010786,14-Oct-24,GDS,2.Elite,Modified,20-Oct-24,1,105.47,105.47,6,1. Before a week,Sunday,0
RES010789,10-Oct-24,GDS,6.Select,Modified,27-Oct-24,1,112.05,112.05,17,3. Before 4 weeks,Sunday,0
RES010839,14-Aug-24,GDS,2.Elite,Modified,23-Sep-24,1,210.11,210.11,40,4. More than 4 weeks,Monday,1
RES010844,24-Sep-24,GDS,3.Premier,Modified,7-Oct-24,1,145.99,145.99,13,2. Before 2 weeks,Monday,1
RES010855,12-Sep-24,GDS,6.Select,Modified,16-Sep-24,1,112.05,112.05,4,1. Before a week,Monday,1
RES010908,10-Oct-24,GDS,3.Premier,Modified,13-Oct-24,1,129.4,129.4,3,1. Before a week,Sunday,0
RES010910,18-Oct-24,GDS,6.Select,Modified,22-Oct-24,1,158.79,158.79,4,1. Before a week,Tuesday,2
RES010928,26-Sep-24,GDS,2.Elite,Modified,1-Oct-24,1,123.71,123.71,5,1. Before a week,Tuesday,2
RES010929,27-Sep-24,GDS,6.Select,Modified,2-Oct-24,1,185.03,185.03,5,1. Before a week,Wednesday,3
RES010949,1-Oct-24,GDS,6.Select,Modified,23-Oct-24,1,207.27,207.27,22,3. Before 4 weeks,Wednesday,3
RES010966,11-Aug-24,GDS,1.Iconic,Modified,22-Sep-24,1,132.52,132.52,42,4. More than 4 weeks,Sunday,0
RES010972,21-Aug-24,GDS,5.Preferred,Modified,26-Oct-24,1,190.35,190.35,66,4. More than 4 weeks,Saturday,6
RES011089,24-Sep-24,GDS,2.Elite,Modified,25-Sep-24,1,187.77,187.77,1,1. Before a week,Wednesday,3
RES011106,13-Oct-24,GDS,2.Elite,Modified,22-Oct-24,1,108.18,108.18,9,2. Before 2 weeks,Tuesday,2
RES011108,28-Aug-24,GDS,3.Premier,Modified,10-Sep-24,1,128.79,128.79,13,2. Before 2 weeks,Tuesday,2
RES011126,5-Sep-24,GDS,6.Select,Modified,9-Sep-24,1,133.13,133.13,4,1. Before a week,Monday,1
RES011185,6-Sep-24,GDS,3.Premier,Modified,24-Sep-24,1,192.37,192.37,18,3. Before 4 weeks,Tuesday,2
RES011208,10-Oct-24,GDS,5.Preferred,Modified,16-Oct-24,1,116.79,116.79,6,1. Before a week,Wednesday,3
RES011220,29-Sep-24,GDS,6.Select,Modified,3-Oct-24,1,208.45,208.45,4,1. Before a week,Thursday,4
RES011253,6-Oct-24,GDS,5.Preferred,Modified,18-Oct-24,1,231.92,231.92,12,2. Before 2 weeks,Friday,5
RES011267,1-Oct-24,GDS,5.Preferred,Modified,9-Oct-24,1,117.89,117.89,8,2. Before 2 weeks,Wednesday,3
RES011279,27-Sep-24,GDS,1.Iconic,Modified,28-Sep-24,1,120.48,120.48,1,1. Before a week,Saturday,6
RES011281,16-Aug-24,GDS,5.Preferred,Modified,15-Oct-24,1,82.6,82.6,60,4. More than 4 weeks,Tuesday,2
RES011297,29-Sep-24,GDS,2.Elite,Modified,3-Oct-24,1,117.74,117.74,4,1. Before a week,Thursday,4
RES011330,29-Jul-24,GDS,6.Select,Modified,3-Oct-24,1,147.11,147.11,66,4. More than 4 weeks,Thursday,4
RES011382,12-Sep-24,GDS,5.Preferred,Modified,29-Sep-24,1,141.8,141.8,17,3. Before 4 weeks,Sunday,0
RES011385,24-Oct-24,GDS,2.Elite,Modified,28-Oct-24,1,148.18,148.18,4,1. Before a week,Monday,1
RES011414,9-Sep-24,GDS,3.Premier,Modified,21-Sep-24,1,132.52,132.52,12,2. Before 2 weeks,Saturday,6
RES011417,6-Sep-24,GDS,2.Elite,Modified,10-Sep-24,1,143.37,143.37,4,1. Before a week,Tuesday,2
RES011418,3-Aug-24,GDS,5.Preferred,Modified,17-Sep-24,1,174.09,174.09,45,4. More than 4 weeks,Tuesday,2
RES011461,23-Oct-24,GDS,5.Preferred,Modified,31-Oct-24,1,171.51,171.51,8,2. Before 2 weeks,Thursday,4
RES011468,9-Oct-24,GDS,3.Premier,Modified,23-Oct-24,1,253.51,253.51,14,2. Before 2 weeks,Wednesday,3
RES011520,29-Sep-24,GDS,6.Select,Modified,30-Sep-24,1,118.48,118.48,1,1. Before a week,Monday,1
RES011561,4-Sep-24,GDS,6.Select,Modified,6-Sep-24,1,198.38,198.38,2,1. Before a week,Friday,5
RES011585,7-Jul-24,GDS,2.Elite,Modified,10-Sep-24,1,130.5,130.5,65,4. More than 4 weeks,Tuesday,2
RES011626,2-Sep-24,GDS,5.Preferred,Modified,21-Sep-24,1,126.49,126.49,19,3. Before 4 weeks,Saturday,6
RES011638,9-Oct-24,GDS,2.Elite,Modified,15-Oct-24,1,132.53,132.53,6,1. Before a week,Tuesday,2
RES011665,22-Aug-24,GDS,5.Preferred,Modified,7-Oct-24,1,151.51,151.51,46,4. More than 4 weeks,Monday,1
RES011691,8-Oct-24,GDS,5.Preferred,Modified,9-Oct-24,1,128.74,128.74,1,1. Before a week,Wednesday,3
RES011700,20-Oct-24,GDS,5.Preferred,Modified,23-Oct-24,1,200.29,200.29,3,1. Before a week,Wednesday,3
RES011722,27-Aug-24,GDS,6.Select,Modified,10-Oct-24,1,215.71,215.71,44,4. More than 4 weeks,Thursday,4
RES011743,3-Oct-24,GDS,2.Elite,Modified,30-Oct-24,1,247.62,247.62,27,3. Before 4 weeks,Wednesday,3
RES011833,1-Sep-24,GDS,5.Preferred,Modified,4-Sep-24,1,163.84,163.84,3,1. Before a week,Wednesday,3
RES011918,6-Sep-24,GDS,1.Iconic,Modified,21-Oct-24,1,130.5,130.5,45,4. More than 4 weeks,Monday,1
RES011945,28-Oct-24,GDS,5.Preferred,Modified,31-Oct-24,1,128.72,128.72,3,1. Before a week,Thursday,4
RES011984,9-Sep-24,GDS,1.Iconic,Modified,17-Oct-24,1,141.31,141.31,38,4. More than 4 weeks,Thursday,4
RES012033,25-Jul-24,GDS,6.Select,Modified,24-Sep-24,1,143.95,143.95,61,4. More than 4 weeks,Tuesday,2
RES012067,5-Sep-24,GDS,6.Select,Modified,11-Sep-24,1,82.6,82.6,6,1. Before a week,Wednesday,3
RES012074,7-Oct-24,GDS,5.Preferred,Modified,10-Oct-24,1,120.48,120.48,3,1. Before a week,Thursday,4
RES012132,26-Oct-24,GDS,5.Preferred,Modified,30-Oct-24,1,192.51,192.51,4,1. Before a week,Wednesday,3
RES012148,18-Sep-24,GDS,6.Select,Modified,23-Sep-24,1,117.02,117.02,5,1. Before a week,Monday,1
RES012164,9-Oct-24,GDS,3.Premier,Modified,24-Oct-24,1,162.78,162.78,15,3. Before 4 weeks,Thursday,4
RES012202,31-Aug-24,GDS,3.Premier,Modified,22-Sep-24,1,117.02,117.02,22,3. Before 4 weeks,Sunday,0
RES012252,9-Jul-24,GDS,5.Preferred,Modified,10-Sep-24,1,180.72,180.72,63,4. More than 4 weeks,Tuesday,2
RES012297,27-Aug-24,GDS,5.Preferred,Modified,11-Oct-24,1,105.96,105.96,45,4. More than 4 weeks,Friday,5
RES012307,5-Oct-24,GDS,2.Elite,Modified,7-Oct-24,1,175.75,175.75,2,1. Before a week,Monday,1
RES012373,27-Sep-24,GDS,6.Select,Modified,1-Oct-24,1,112.05,112.05,4,1. Before a week,Tuesday,2
RES012388,19-Aug-24,GDS,6.Select,Modified,2-Sep-24,1,109.09,109.09,14,2. Before 2 weeks,Monday,1
RES012421,26-Sep-24,GDS,2.Elite,Modified,1-Oct-24,1,169.53,169.53,5,1. Before a week,Tuesday,2
RES012456,21-Oct-24,GDS,2.Elite,Modified,23-Oct-24,1,212.81,212.81,2,1. Before a week,Wednesday,3
RES012508,5-Oct-24,GDS,3.Premier,Modified,8-Oct-24,1,117.76,117.76,3,1. Before a week,Tuesday,2
RES012581,12-Oct-24,GDS,2.Elite,Modified,12-Oct-24,1,149.34,149.34,0,1. Before a week,Saturday,6
RES012596,19-Aug-24,GDS,5.Preferred,Modified,23-Sep-24,1,174.33,174.33,35,4. More than 4 weeks,Monday,1
RES012599,24-Sep-24,GDS,5.Preferred,Modified,30-Sep-24,1,107.53,107.53,6,1. Before a week,Monday,1
RES012644,14-Sep-24,GDS,5.Preferred,Modified,24-Oct-24,1,157.52,157.52,40,4. More than 4 weeks,Thursday,4
RES012685,19-Aug-24,GDS,3.Premier,Modified,25-Sep-24,1,130.5,130.5,37,4. More than 4 weeks,Wednesday,3
RES012698,28-Sep-24,GDS,2.Elite,Modified,30-Sep-24,1,153.48,153.48,2,1. Before a week,Monday,1
RES012707,23-Aug-24,GDS,6.Select,Modified,24-Sep-24,1,189.44,189.44,32,4. More than 4 weeks,Tuesday,2
RES012735,28-Aug-24,GDS,3.Premier,Modified,11-Sep-24,1,169.69,169.69,14,2. Before 2 weeks,Wednesday,3
RES012742,10-Sep-24,GDS,6.Select,Modified,25-Sep-24,1,212.12,212.12,15,3. Before 4 weeks,Wednesday,3
RES012774,20-Oct-24,GDS,3.Premier,Modified,24-Oct-24,1,129.52,129.52,4,1. Before a week,Thursday,4
RES012775,23-Oct-24,GDS,6.Select,Modified,30-Oct-24,1,166.09,166.09,7,1. Before a week,Wednesday,3
RES012791,9-Sep-24,GDS,3.Premier,Modified,9-Sep-24,1,112.64,112.64,0,1. Before a week,Monday,1
RES012810,10-Sep-24,GDS,6.Select,Modified,26-Oct-24,1,171.93,171.93,46,4. More than 4 weeks,Saturday,6
RES012813,23-Jul-24,GDS,6.Select,Modified,6-Sep-24,1,141.26,141.26,45,4. More than 4 weeks,Friday,5
RES012827,4-Oct-24,GDS,6.Select,Modified,11-Oct-24,1,132.53,132.53,7,1. Before a week,Friday,5
RES012840,15-Sep-24,GDS,5.Preferred,Modified,17-Sep-24,1,300.8,300.8,2,1. Before a week,Tuesday,2
RES012847,31-Aug-24,GDS,6.Select,Modified,4-Sep-24,1,212.81,212.81,4,1. Before a week,Wednesday,3
RES012849,2-Oct-24,GDS,2.Elite,Modified,2-Oct-24,1,174.7,174.7,0,1. Before a week,Wednesday,3
RES012850,4-Oct-24,GDS,6.Select,Modified,29-Oct-24,1,168.81,168.81,25,3. Before 4 weeks,Tuesday,2
RES012854,6-Sep-24,GDS,6.Select,Modified,20-Oct-24,1,138.25,138.25,44,4. More than 4 weeks,Sunday,0
RES012871,14-Sep-24,GDS,2.Elite,Modified,15-Sep-24,1,112.65,112.65,1,1. Before a week,Sunday,0
RES012880,16-Aug-24,GDS,3.Premier,Modified,3-Oct-24,1,203.54,203.54,48,4. More than 4 weeks,Thursday,4
RES012881,9-Oct-24,GDS,5.Preferred,Modified,27-Oct-24,1,236.12,236.12,18,3. Before 4 weeks,Sunday,0
RES012908,12-Oct-24,GDS,5.Preferred,Modified,22-Oct-24,1,194.6,194.6,10,2. Before 2 weeks,Tuesday,2
RES012949,12-Oct-24,GDS,1.Iconic,Modified,21-Oct-24,1,132.53,132.53,9,2. Before 2 weeks,Monday,1
RES012959,14-Oct-24,GDS,3.Premier,Modified,14-Oct-24,1,134.34,134.34,0,1. Before a week,Monday,1
RES012961,2-Oct-24,GDS,1.Iconic,Modified,18-Oct-24,1,162.65,162.65,16,3. Before 4 weeks,Friday,5
RES012974,20-Oct-24,GDS,3.Premier,Modified,24-Oct-24,1,133.33,133.33,4,1. Before a week,Thursday,4
RES012982,12-Oct-24,GDS,6.Select,Modified,24-Oct-24,1,150.6,150.6,12,2. Before 2 weeks,Thursday,4
RES012990,11-Oct-24,GDS,2.Elite,Modified,22-Oct-24,1,182.99,182.99,11,2. Before 2 weeks,Tuesday,2
RES013017,2-Aug-24,GDS,5.Preferred,Modified,1-Oct-24,1,180.72,180.72,60,4. More than 4 weeks,Tuesday,2
RES013025,7-Sep-24,GDS,2.Elite,Modified,10-Sep-24,1,153.61,153.61,3,1. Before a week,Tuesday,2
RES013072,1-Oct-24,GDS,2.Elite,Modified,7-Oct-24,1,128.12,128.12,6,1. Before a week,Monday,1
RES013113,10-Sep-24,GDS,5.Preferred,Modified,26-Sep-24,1,82.6,82.6,16,3. Before 4 weeks,Thursday,4
RES013128,5-Sep-24,GDS,5.Preferred,Modified,23-Sep-24,1,236.12,236.12,18,3. Before 4 weeks,Monday,1
RES013155,7-Oct-24,GDS,2.Elite,Modified,23-Oct-24,1,228.61,228.61,16,3. Before 4 weeks,Wednesday,3
RES013175,10-Sep-24,GDS,5.Preferred,Modified,20-Sep-24,1,222.59,222.59,10,2. Before 2 weeks,Friday,5
RES013283,2-Jul-24,GDS,5.Preferred,Modified,8-Sep-24,1,151.8,151.8,68,4. More than 4 weeks,Sunday,0
RES013291,10-Sep-24,GDS,3.Premier,Modified,23-Oct-24,1,174.84,174.84,43,4. More than 4 weeks,Wednesday,3
RES013293,10-Aug-24,GDS,2.Elite,Modified,31-Oct-24,1,170.47,170.47,82,4. More than 4 weeks,Thursday,4
RES013294,12-Oct-24,GDS,3.Premier,Modified,22-Oct-24,1,132.53,132.53,10,2. Before 2 weeks,Tuesday,2
RES013301,11-Sep-24,GDS,6.Select,Modified,12-Sep-24,1,126.5,126.5,1,1. Before a week,Thursday,4
RES013314,10-Oct-24,GDS,3.Premier,Modified,16-Oct-24,1,116.58,116.58,6,1. Before a week,Wednesday,3
RES013323,4-Sep-24,GDS,6.Select,Modified,13-Oct-24,1,158.77,158.77,39,4. More than 4 weeks,Sunday,0
RES013375,27-Sep-24,GDS,2.Elite,Modified,30-Sep-24,1,120.48,120.48,3,1. Before a week,Monday,1
RES013422,4-Aug-24,GDS,3.Premier,Modified,11-Sep-24,1,130.5,130.5,38,4. More than 4 weeks,Wednesday,3
RES013442,28-Aug-24,GDS,3.Premier,Modified,10-Sep-24,1,134.34,134.34,13,2. Before 2 weeks,Tuesday,2
RES013451,13-Aug-24,GDS,2.Elite,Modified,4-Sep-24,1,283.63,283.63,22,3. Before 4 weeks,Wednesday,3
RES013484,11-Sep-24,GDS,5.Preferred,Modified,12-Sep-24,1,135.81,135.81,1,1. Before a week,Thursday,4
RES013499,14-Sep-24,GDS,3.Premier,Modified,25-Sep-24,1,133.23,133.23,11,2. Before 2 weeks,Wednesday,3
RES013522,19-Jun-24,GDS,5.Preferred,Modified,13-Sep-24,1,144.59,144.59,86,4. More than 4 weeks,Friday,5
RES013544,24-Oct-24,GDS,6.Select,Modified,28-Oct-24,1,110.84,110.84,4,1. Before a week,Monday,1
RES013590,16-Oct-24,GDS,2.Elite,Modified,27-Oct-24,1,162.31,162.31,11,2. Before 2 weeks,Sunday,0
RES013666,5-Sep-24,GDS,6.Select,Modified,9-Sep-24,1,123.63,123.63,4,1. Before a week,Monday,1
RES013684,10-Aug-24,GDS,5.Preferred,Modified,10-Sep-24,1,145.99,145.99,31,4. More than 4 weeks,Tuesday,2
RES013705,9-Sep-24,GDS,1.Iconic,Modified,24-Oct-24,1,130.5,130.5,45,4. More than 4 weeks,Thursday,4
RES013739,11-Sep-24,GDS,5.Preferred,Modified,23-Sep-24,1,128.74,128.74,12,2. Before 2 weeks,Monday,1
RES013842,9-Sep-24,GDS,3.Premier,Modified,25-Sep-24,1,133.23,133.23,16,3. Before 4 weeks,Wednesday,3
RES013852,30-Aug-24,GDS,6.Select,Modified,19-Sep-24,1,261.33,261.33,20,3. Before 4 weeks,Thursday,4
RES013868,8-Aug-24,GDS,3.Premier,Modified,2-Oct-24,1,133.33,133.33,55,4. More than 4 weeks,Wednesday,3
RES013916,6-Oct-24,GDS,6.Select,Modified,9-Oct-24,1,117.77,117.77,3,1. Before a week,Wednesday,3
RES013922,4-Sep-24,GDS,1.Iconic,Modified,12-Sep-24,1,231.22,231.22,8,2. Before 2 weeks,Thursday,4
RES013939,13-Sep-24,GDS,1.Iconic,Modified,21-Oct-24,1,128.84,128.84,38,4. More than 4 weeks,Monday,1
RES013965,13-Sep-24,GDS,5.Preferred,Modified,18-Sep-24,1,193.94,193.94,5,1. Before a week,Wednesday,3
RES014007,9-Sep-24,GDS,6.Select,Modified,11-Sep-24,1,106.02,106.02,2,1. Before a week,Wednesday,3
RES014009,12-Oct-24,GDS,5.Preferred,Modified,17-Oct-24,1,276.94,276.94,5,1. Before a week,Thursday,4
RES014110,8-Sep-24,GDS,5.Preferred,Modified,18-Sep-24,1,180.74,180.74,10,2. Before 2 weeks,Wednesday,3
RES014124,27-Aug-24,GDS,5.Preferred,Modified,16-Sep-24,1,140.44,140.44,20,3. Before 4 weeks,Monday,1
RES014139,21-Oct-24,GDS,6.Select,Modified,23-Oct-24,1,133.94,133.94,2,1. Before a week,Wednesday,3
RES014143,28-Oct-24,GDS,5.Preferred,Modified,29-Oct-24,1,112.64,112.64,1,1. Before a week,Tuesday,2
RES014151,11-Jul-24,GDS,6.Select,Modified,22-Sep-24,1,148.49,148.49,73,4. More than 4 weeks,Sunday,0
RES014166,8-Oct-24,GDS,5.Preferred,Modified,16-Oct-24,1,204.39,204.39,8,2. Before 2 weeks,Wednesday,3
RES014186,11-Sep-24,GDS,6.Select,Modified,25-Sep-24,1,153.6,153.6,14,2. Before 2 weeks,Wednesday,3
RES014188,17-Sep-24,GDS,3.Premier,Modified,27-Oct-24,1,163.84,163.84,40,4. More than 4 weeks,Sunday,0
RES014198,8-Aug-24,GDS,5.Preferred,Modified,18-Oct-24,1,203.66,203.66,71,4. More than 4 weeks,Friday,5
RES014226,19-Sep-24,GDS,5.Preferred,Modified,24-Sep-24,1,112.65,112.65,5,1. Before a week,Tuesday,2
RES014236,4-Sep-24,GDS,2.Elite,Modified,12-Sep-24,1,125.3,125.3,8,2. Before 2 weeks,Thursday,4
RES014238,10-Oct-24,GDS,5.Preferred,Modified,29-Oct-24,1,159.69,159.69,19,3. Before 4 weeks,Tuesday,2
RES014240,19-Oct-24,GDS,3.Premier,Modified,29-Oct-24,1,106.06,106.06,10,2. Before 2 weeks,Tuesday,2
RES014265,28-Sep-24,GDS,5.Preferred,Modified,3-Oct-24,1,122.13,122.13,5,1. Before a week,Thursday,4
RES014295,4-Jul-24,GDS,5.Preferred,Modified,13-Sep-24,1,203.66,203.66,71,4. More than 4 weeks,Friday,5
RES014384,15-Oct-24,GDS,6.Select,Modified,16-Oct-24,1,138.55,138.55,1,1. Before a week,Wednesday,3
RES014398,25-Sep-24,GDS,3.Premier,Modified,26-Sep-24,1,82.6,82.6,1,1. Before a week,Thursday,4
RES014411,31-Aug-24,GDS,6.Select,Modified,4-Sep-24,1,235.58,235.58,4,1. Before a week,Wednesday,3
RES014420,23-Oct-24,GDS,3.Premier,Modified,31-Oct-24,1,113.33,113.33,8,2. Before 2 weeks,Thursday,4
RES014483,13-Aug-24,GDS,2.Elite,Modified,24-Oct-24,1,162.63,162.63,72,4. More than 4 weeks,Thursday,4
RES014501,21-Oct-24,GDS,5.Preferred,Modified,23-Oct-24,1,134.94,134.94,2,1. Before a week,Wednesday,3
RES014511,20-Oct-24,GDS,3.Premier,Modified,21-Oct-24,1,101.2,101.2,1,1. Before a week,Monday,1
RES014515,15-Sep-24,GDS,5.Preferred,Modified,30-Sep-24,1,212.03,212.03,15,3. Before 4 weeks,Monday,1
RES014550,7-Sep-24,GDS,6.Select,Modified,9-Sep-24,1,154.42,154.42,2,1. Before a week,Monday,1
RES014563,10-Oct-24,GDS,5.Preferred,Modified,11-Oct-24,1,127.27,127.27,1,1. Before a week,Friday,5
RES014566,28-Aug-24,GDS,2.Elite,Modified,10-Sep-24,1,129.52,129.52,13,2. Before 2 weeks,Tuesday,2
RES014574,5-Sep-24,GDS,5.Preferred,Modified,14-Sep-24,1,190.54,190.54,9,2. Before 2 weeks,Saturday,6
RES014577,29-Sep-24,GDS,3.Premier,Modified,4-Oct-24,1,132.53,132.53,5,1. Before a week,Friday,5
RES014583,13-Oct-24,GDS,6.Select,Modified,14-Oct-24,1,128.84,128.84,1,1. Before a week,Monday,1
RES014586,22-Aug-24,GDS,2.Elite,Modified,17-Sep-24,1,194.18,194.18,26,3. Before 4 weeks,Tuesday,2
RES014612,18-Jul-24,GDS,5.Preferred,Modified,10-Sep-24,1,144.24,144.24,54,4. More than 4 weeks,Tuesday,2
RES014615,24-Sep-24,GDS,5.Preferred,Modified,30-Sep-24,1,180.48,180.48,6,1. Before a week,Monday,1
RES014619,15-Oct-24,GDS,2.Elite,Modified,19-Oct-24,1,97.88,97.88,4,1. Before a week,Saturday,6
RES014653,12-Sep-24,GDS,2.Elite,Modified,17-Sep-24,1,126.5,126.5,5,1. Before a week,Tuesday,2
RES014656,22-Sep-24,GDS,6.Select,Modified,19-Oct-24,1,125.52,125.52,27,3. Before 4 weeks,Saturday,6
RES014679,26-Sep-24,GDS,1.Iconic,Modified,2-Oct-24,1,145.59,145.59,6,1. Before a week,Wednesday,3
RES014702,3-Sep-24,GDS,6.Select,Modified,28-Sep-24,1,124.94,124.94,25,3. Before 4 weeks,Saturday,6
RES014712,27-Sep-24,GDS,5.Preferred,Modified,3-Oct-24,1,160.91,160.91,6,1. Before a week,Thursday,4
RES009770,21-Sep-24,Velora.com,6.Select,Modified,22-Oct-24,1,271.2,271.2,31,4. More than 4 weeks,Tuesday,2
RES009844,23-Aug-24,Velora.com,5.Preferred,Modified,13-Sep-24,1,151.51,151.51,21,3. Before 4 weeks,Friday,5
RES009869,11-Sep-24,Velora.com,5.Preferred,Modified,3-Oct-24,1,105.42,105.42,22,3. Before 4 weeks,Thursday,4
RES009884,18-Sep-24,Velora.com,5.Preferred,Modified,6-Oct-24,1,113.51,113.51,18,3. Before 4 weeks,Sunday,0
RES009904,22-Sep-24,Velora.com,3.Premier,Modified,4-Oct-24,1,192.93,192.93,12,2. Before 2 weeks,Friday,5
RES009970,12-Oct-24,Velora.com,1.Iconic,Modified,27-Oct-24,1,112.83,112.83,15,3. Before 4 weeks,Sunday,0
RES010062,9-Aug-24,Velora.com,6.Select,Modified,7-Sep-24,1,191.44,191.44,29,4. More than 4 weeks,Saturday,6
RES010070,4-Sep-24,Velora.com,6.Select,Modified,25-Sep-24,1,182.99,182.99,21,3. Before 4 weeks,Wednesday,3
RES010147,2-Sep-24,Velora.com,3.Premier,Modified,1-Nov-24,1,33.61,33.61,60,4. More than 4 weeks,Friday,5
RES010339,22-Aug-24,Velora.com,3.Premier,Modified,13-Sep-24,1,124.7,124.7,22,3. Before 4 weeks,Friday,5
RES010349,5-Sep-24,Velora.com,6.Select,Modified,16-Oct-24,1,188.91,188.91,41,4. More than 4 weeks,Wednesday,3
RES010354,10-Aug-24,Velora.com,2.Elite,Modified,26-Sep-24,1,141.68,141.68,47,4. More than 4 weeks,Thursday,4
RES010485,13-Sep-24,Velora.com,3.Premier,Modified,13-Oct-24,1,204.54,204.54,30,4. More than 4 weeks,Sunday,0
RES010553,22-Jun-24,Velora.com,5.Preferred,Modified,9-Sep-24,1,138.68,138.68,79,4. More than 4 weeks,Monday,1
RES010629,21-Sep-24,Velora.com,2.Elite,Modified,11-Oct-24,1,181.67,181.67,20,3. Before 4 weeks,Friday,5
RES010652,27-May-24,Velora.com,5.Preferred,Modified,5-Sep-24,1,146.68,146.68,101,4. More than 4 weeks,Thursday,4
RES010700,8-Mar-24,Velora.com,6.Select,Modified,3-Oct-24,1,34.25,34.25,209,4. More than 4 weeks,Thursday,4
RES010701,8-Aug-24,Velora.com,2.Elite,Modified,3-Sep-24,1,188.91,188.91,26,3. Before 4 weeks,Tuesday,2
RES010795,2-Sep-24,Velora.com,5.Preferred,Modified,3-Oct-24,1,103.13,103.13,31,4. More than 4 weeks,Thursday,4
RES010871,26-Sep-24,Velora.com,2.Elite,Modified,6-Oct-24,1,117.51,117.51,10,2. Before 2 weeks,Sunday,0
RES010964,21-Sep-24,Velora.com,5.Preferred,Modified,28-Oct-24,1,122.67,122.67,37,4. More than 4 weeks,Monday,1
